6784,xgw,Guwa,Goa; Goamulgo; Coa; Coah; Koa;,Dormant (),0,Pama-Nyungan; Maric,,"Note on Australian languages with no known speakers: For some languages, we haven't been able to confirm speaker numbers. In other cases, there isn't anyone who has grown up speaking the language, but there are still people who identify with the language, and who are working to revitalize their languages. We've chosen to include these languages in the Catalogue for this reason.",,Australia;,Australia,"-21.35147706,142.5243782"
4257,gwu,Guwamu,Koamu; Kooma; Kuamu; Kuam; Guamu; Oamu; Kaombal; Guwa; Koambal;,"Critically Endangered (20 percent certain, based on the evidence available)",1,Pama-Nyungan; Maric,,"Note on Australian languages with no known speakers: For some languages, we haven't been able to confirm speaker numbers. In other cases, there isn't anyone who has grown up speaking the language, but there are still people who identify with the language, and who are working to revitalize their languages. We've chosen to include these languages in the Catalogue for this reason.",,Australia;,Australia,"-28.02423918,147.6605303"
10759,ikr,Ikaranggal,Ikarranggali; Aghu Tharnggalu,Dormant (),No known L1 speakers,Pama-Nyungan; Paman,,,,Australia;,Australia,"-14.620126, 143.932745"
4299,ilg,Ilgar,Garig/Garig-Ilgar;Garig;,"Critically Endangered (100 percent certain, based on the evidence available)",<5,Iwaidjan,Garig; Ilgar;,"Note on Australian languages with no known speakers: For some languages, we haven't been able to confirm speaker numbers. In other cases, there isn't anyone who has grown up speaking the language, but there are still people who identify with the language, and who are working to revitalize their languages. We've chosen to include these languages in the Catalogue for this reason.",,Australia;,Australia,"-11.393997,132.116928"
981,ibd,Iwaidja,Iwaydja; Iwaidji; Ibadjo; Eiwaja; Jiwadja; Limba; Karadjee; Jiwaidja; Iwaiji; Eaewandja; Unalla; Limbakaraja; Eaewardja; Eaewarga; Eae-warge-ga; Iwaija; Iwaja; Iyi; Ji:wadja; Juwadja; Limba-Karadjee; Tarula; Uwaidja; Yiwadya; Yiwayja;,"Endangered (20 percent certain, based on the evidence available)",150,Iwaidjan,Iwaydja;,"Note on Australian languages with no known speakers: For some languages, we haven't been able to confirm speaker numbers. In other cases, there isn't anyone who has grown up speaking the language, but there are still people who identify with the language, and who are working to revitalize their languages. We've chosen to include these languages in the Catalogue for this reason.","Most of the languages of the group are extinct or threatened with imminent extinction, and only two – Iwaidja and Maung – have speech communities large enough to ensure daily use by a full age range including children. (DoBeS)",Australia;,Australia,"-11.4407565,132.5594586"
4115,dyb,Jabirr-Jabirr,Jabirrjabirr; Dyaberdyaber; Djaberdjaber; Djaberadjaber; Djabirdjabir; Dyabir-Dyabir; Djaberadjabera; Tjabartjabara; Tjabiratjabir; Tjabirtjabira;,Dormant ,,Nyulnyulan; Western Nyulnyulan,,"Note on Australian languages with no known speakers: For some languages, we haven't been able to confirm speaker numbers. In other cases, there isn't anyone who has grown up speaking the language, but there are still people who identify with the language, and who are working to revitalize their languages. We've chosen to include these languages in the Catalogue for this reason.",,Australia;,Australia,"-17.55866,122.495732"
2608,djd,Jaminjung,Baj Subgroup;  Dyaminydyung; Djamadjong; Djamindjun; Djamundon; Djamunjun; Dyamindyung; Jaminjang; Kaminjung; Murinyuwan; Murinyuwen; Tjamindjung; Tjaminjun; Yilngali; Djamindjung; Jilngali;Jaminjungan;,"Severely Endangered (20 percent certain, based on the evidence available)",>100,Mirndi,Jaminjung; Ngaliwurru;,,,Australia;,Australia,"-15.02818965,130.3565783"
6785,jan,Janday,"Jandai; Koenpel; Goenpul; Coobenpil; Jendairwal; Djandai; Jundai; Dsandai; Tchandi; Noogoon; Djendewal; Janday
",Awakening (),,Pama-Nyungan; Durubulic,,,,Australia;,Australia,"-27.56865,153.462392"
4069,ddj; jaru1254,Jaru,Djaru; Jaroo; Tjaru; Wawari; Dyaru; Charrau; Deharu; Djara; Djaro; Jarrau; Jarroo; Jarrou; Jaruo; Jaruru; Ka:biri; Karbery; Kodjangana; Meening; Neening; Nining; Njinin; Njining; Nyinin; Ruby Creek; Waringari; Waiangara;,"Endangered (100 percent certain, based on the evidence available)",217,Pama-Nyungan; Ngumpin-Yapa; closely related to Wanyjirra,Nyininy; Wawarl,,,Australia;,Australia,"-18.5244, 127.5825"
4090,djw,Jawi,Djaui; Towahi; Tohawi; Ewenu; Ewenyoon; Chowie; Djaoi; Djau; Dyao; Dyawi; Ewanji; Ewenyun; I:wanja; Jarrau; Tohau-i;Djawi;,"Critically Endangered (20 percent certain, based on the evidence available)",<3,Nyulnyulan; Western Nyulnyulan,,"Note on Australian languages with no known speakers: For some languages, we haven't been able to confirm speaker numbers. In other cases, there isn't anyone who has grown up speaking the language, but there are still people who identify with the language, and who are working to revitalize their languages. We've chosen to include these languages in the Catalogue for this reason.","The Jawi language is very close to Bardi these days, differing mostly in the use of some words; however, there is some evidence that it used to be more different, and the two varieties converged over the course of the 20th Century.",Australia;,Australia,"-16.4151748,123.191145"
2027,djn,Jawoyn,Adowen; Charmong; Chauan; Chau-an; Djauan; Djauun; Djauwung; Djawan; Djawanj; Djawin; Djawun; Djouan; Gundjawan; Jawan; Jawin; Jawony; Kumertuo; Tjauen; Tjawen; Tweinbol;,"Critically Endangered (100 percent certain, based on the evidence available)",<100,Gunwinyguan,Ngarlahmi; Letpurrirt; Kerniyn'mi;,,,Australia;,Australia,"-14.17990999,132.5558136"
3797,jig,Jingulu,Djingili; Djingulu; Jingali; Tjingilu; Chingalee; Djingila; Lee; Chunguloo; Tchingalee; Tjinggili; Jilngali;,"Severely Endangered (20 percent certain, based on the evidence available)",~10,Mirndi,,,,Australia;,Australia,"-16.6271636,133.5450627"
4088,dze,Jiwarli,Djwarli; Tjiwarli; Djiwali; Dyiwarli; Guwari; Jivali; Jiwali; Juwali; Kuwari; Tcheewarlee; Tivali; Tjiwali; Tci-warli; Thiin; Te:n; Teen; Tenma; Djiwarli,Dormant (),0,Pama-Nyungan; Mantharta,,"Note on Australian languages with no known speakers: For some languages, we haven't been able to confirm speaker numbers. In other cases, there isn't anyone who has grown up speaking the language, but there are still people who identify with the language, and who are working to revitalize their languages. We've chosen to include these languages in the Catalogue for this reason.",,Australia;,Australia,"-23.266581,115.99823"
6630,tju,Jurruru,Tjuroro; Tjururu; Tjororo; Tjururo; Churoro; Choororo; Chooraroo; Djururo; Djururu; Chooraro;,Dormant ,0,Pama-Nyungan; Ngayarta,,"Note on Australian languages with no known speakers: For some languages, we haven't been able to confirm speaker numbers. In other cases, there isn't anyone who has grown up speaking the language, but there are still people who identify with the language, and who are working to revitalize their languages. We've chosen to include these languages in the Catalogue for this reason.",,Australia;,Australia,"-23.103734,116.026382"
4345,kbe,Kaanju,Kandju; Kaantyu; Gandju; Gandanju; Kamdhue; Kandyu; Kanyu; Karnu; Jabuda; Neogulada; Yaldiye-Ho; Ka:ntju; Ka:ndyu; Kantju; Karnju; Karndheu; Karntju; Karnyu; Kamdheu; Ka-ntyu;  Kan·ntyu; Kambhue;Kanju;,"Critically Endangered (100 percent certain, based on the evidence available)",<50,Pama-Nyungan; Paman,,,,Australia;,Australia,"-13.45659025,142.9043198"
4736,mwp,Kalaw Kawaw Ya,Kala Yagaw Ya; Yagar Yagar; Mabuiag; Kala Lagau Langgus; Langus; West Torres,"Severely Endangered (100 percent certain, based on the evidence available)",approximately 900,Pama-Nyungan,Kalaw Kawaw Ya (Saibai dialect: kala1378); Mabuyag; Kulkalgau Ya; Kawrareg,,,Australia;,Australia,"-9.2348, 142.4155"
6632,"ktg, wwb",Kalkatungu,Calcadoon; Galgadung; Galgadungu; Galgaduun; Kalka-donna; Kalkadoon; Kalkadun; Kalkadung; Kalkadunga; Kalkaladoona; Kalkatongo; Kalkatunga; Kulkadoon; Kulkodone; Maithakari; Mantaba; Roongkari; Rungkari; Kalkutung; Wakabunga; Waggaboonyah; Waggabundi; Wakobungo; Waukaboonia; Worgabunga; Workabunga; Workoboongo,Dormant (),0?,Pama-Nyungan; Kalkatungic,,"Note on Australian languages with no known speakers: For some languages, we haven't been able to confirm speaker numbers. In other cases, there isn't anyone who has grown up speaking the language, but there are still people who identify with the language, and who are working to revitalize their languages. We've chosen to include these languages in the Catalogue for this reason.","Wakabunga (ISO 639-3: wwb) is apparently another name for Kalkatungu (ktb), mistakenly identified as a new language.",Australia;,Australia,"-20.8213821, 139.0590511"
3239,xmu,Kamu,Gamor; Kamor; Ngangigamor; Malak Malak; Gamu; Ngangigmor; Gamy; Kamorrkir; Komorrkir;,"Critically Endangered (20 percent certain, based on the evidence available)",2,Eastern Daly,,"Note on Australian languages with no known speakers: For some languages, we haven't been able to confirm speaker numbers. In other cases, there isn't anyone who has grown up speaking the language, but there are still people who identify with the language, and who are working to revitalize their languages. We've chosen to include these languages in the Catalogue for this reason.",,Australia;,Australia,"-13.874192,131.143664"
6688,1j2,Kaniyang,Nyunga; Kaniyan; Kaneang; aneang;  Kunjung; Kunyung; Ka:lbar-anggara; Jabururu; Yobberore; Uduc-Harvey tribe; Kaleap; Qualeup; Qua-lup; Quailup; Waal.g;,Awakening (),,Pama-Nyungan; Nyungic,,,,Australia;,Australia,"-33.495598,116.354485"
4191,gbd,Karajarri, Karrajarri; Garadjiri; Garadyari; Guradjara; Gard'are; Karatjarri; Karadjari; Garadjeri; Karadhari; Garadjara; Laradjeri; Naudu; Nadja; Nadjanadja; Kularupulu; Nawudu; Nawurungainj; Minala;Karadjeri;,"Critically Endangered (100 percent certain, based on the evidence available)",12,Pama-Nyungan; Marrngu,Nawurtu; Nangu; Najanaja;,,,Australia;,Australia,"-18.71361155,122.0338064"
5558,vka,Kariyarra,Kariera; Karriara; Kariyara; Gariera; Kyreara; Kaierra; Minjiburu:; Minjubururu; Minjirbururu; Kudjunguru; Paljarri; Kariera-Ngaluma; Karriarra;,"Critically Endangered (20 percent certain, based on the evidence available)",<2,Pama-Nyungan; Ngayarta,,,,Australia;,Australia,"-21.09237034,117.6641089"
6689,1j3,Kartujarra,Kartutjara; Kardutjara; Kadaddjara; Kardutjarra; Kiadjara; Gardudjara; Gagudjara;,"Critically Endangered (20 percent certain, based on the evidence available)",5,Pama-Nyungan; Wati,,,,Australia;,Australia,"-23.27912297,121.7321284"
5871,,Kaurna,Kaura; Coorna; Koornawarra; Nganawara; Kurumidlanta; Milipitingara; Widninga; Winnaynie; Meyu; Winaini; Winnay-nie; Wakanuwan; Adelaide tribe; Warra; Warrah; Karnuwarra; Jaitjawar:a; Padnaindi; Padnayndie; Medaindi; Medain-die; Merildekald; Merelde; Gaurna; Nantuwara; Nantuwaru; Meljurna; Midlanta;,Awakening (),>50,Pama-Nyungan; Thura-Yura,,,,Australia;,Australia,"-34.34966141,138.4800794"
1132,gyd,Kayardild,Gayardild; Bentinck Islanders; Gaiardilt; Gajadild; Gajardild; Gajardilt; Gaja dilt; Gayadilt; Gayardilt; Gaya dilt; Kaiadil; Kaiadilt; Madunun; Maldanunda; Malununda; Malununde; Mardunung; Marlanunda; Gajadilt; Southern Tangkic; Yangkaal-Kayardild; South Wellesley; Guyadilt; Ngarrkuwa Kangk; Rarumbanda Kangk; Bandingkawanda Kangk; Bentinck Language;,"Critically Endangered (100 percent certain, based on the evidence available)",5,Tangkic,,,,Australia;,Australia,"-17.08808051,139.4873823"
4189,gbb,Kaytetye,Kaiditj; Kaititj; Gaididj; Kaititja; Kaitije; Katitja; Katitcha; Katitya; Kaitish; Kaddakie; Kadda-kie; Kaitidji; Kaitiji; Kaititje; Katitch-a; Kat-titch-a; Kat-tit-ya; Kaytej;,"Endangered (20 percent certain, based on the evidence available)",200,Pama-Nyungan; Arandic,,,,Australia;,Australia,"-20.61525316,134.235744"
6692,gko,Kok-Nar,Gundara; Gog Nar; Kundara; Koko-Nari; Koko-Nar; Koko-Nhang; Kuk-Narr; Kuuk-Nhang;  Kok Narr; Kok Nhang; Kundar; Koknar; Gugu Nar; Gugu Nhang; Kuantari; Goondarra; Wangara; Wanggara; Kokowanggara; Kokawan-gar; Kokatabul; Kokodaue; Koko-daua; Oikand; Kok Nar; Kok-Narr; Kwanthar,Dormant (),0?,Pama-Nyungan; Paman,,"Note on Australian languages with no known speakers: For some languages, we haven't been able to confirm speaker numbers. In other cases, there isn't anyone who has grown up speaking the language, but there are still people who identify with the language, and who are working to revitalize their languages. We've chosen to include these languages in the Catalogue for this reason.",,Australia;,Australia,"-16.17852418,141.5751913"
4445,ktd,Kokatha,Aluna; Cocotah; Cookutta; Geebera; Gogada; Gugada; Kakarrura; Keibara;  Kokatja; Kokitta; Kokit-ta; Koocatho; Koogatho; Koogurda; Kookata; Kookatha; Kotit-ta; Ku:gurda wongga; Kugurda; Ku-gurda; Kukata; Kukataja; Kukatha; Kukatja; Madun-tara; Madutara; Maduwonga; Madu-wonga; Maiuladjara; Maiulatara; Matuntara; Nganitjiddia; Nganitjidi; Nganitjini; Wanggamadu; Wongamardu; Yallingarra; Gogoda; Kokata,"Critically Endangered (20 percent certain, based on the evidence available)",3,Pama-Nyungan; Wati,,,,Australia;,Australia,"-29.40268488, 133.4980182"
10760,okg,Koko Babangk,Kok Peponk; Kok-Babonk; Koko Kunaniy; Kok-Papangk; Kok-Paponk,Dormant (),No known L1 speakers,Pama-Nyungan; Paman,Koko-Bera; Kok-Wap; Kok-Peponk,,,Australia;,Australia,"-15.826024, 141.480158"
4402,kkp,Koko-Bera, Koko Bera; Kukaberra; Kungkara; Konanin; Goona-nin; Gunani; Gunanni; Goonamin; Goonamon; Koko papung; Kokopapun; Ba:bung; Kokobera; Kok Kaber; Gugu Bera; Kok-Kaper; Kok-Per; (Yirrq-) Kongarrlh; Kok-Kapér; Kok-Chel; Koko Pera; Kokopera; Kukubera; Berang; Paperyn;Gugubera;,"Severely Endangered (40 percent certain, based on the evidence available)",<15,Pama-Nyungan; Paman,,,,Australia;,Australia,"-15.46465646,142.0337612"
6693,0hr,Kolakngat,Kolacgnat; Coligan; Kolijon;,Dormant (),0?,Pama-Nyungan; Kulinic,,"Note on Australian languages with no known speakers: For some languages, we haven't been able to confirm speaker numbers. In other cases, there isn't anyone who has grown up speaking the language, but there are still people who identify with the language, and who are working to revitalize their languages. We've chosen to include these languages in the Catalogue for this reason.",,Australia;,Australia,"-38.471266,143.422444"
2587,wua,Kugu-Nganhcara,Wik Nganychara; Wik Ngencherr; Wik-Ngencherra; Wik-Natjerra; Ngandjara; Wik-nantjara; Wik Ngantjera; Wiknantyara; Kugu Nganychara; Nantjara; Ngantjeri; Wik-Nantjara; Wik Njinturawik-Nganhcara; Wikngenchera;Kugu Nganchara;,"Severely Endangered (20 percent certain, based on the evidence available)",<50,Pama-Nyungan; Paman,,,,Australia;,Australia,"-14.167,141.842"
4204,ggd,Kukatj,Kukatji; Konggada; Kalibamu; Gugadj,Dormant (),0,Pama-Nyungan; Paman,,"Note on Australian languages with no known speakers: For some languages, we haven't been able to confirm speaker numbers. In other cases, there isn't anyone who has grown up speaking the language, but there are still people who identify with the language, and who are working to revitalize their languages. We've chosen to include these languages in the Catalogue for this reason.",,Australia;,Australia,"-18.04972881,141.088921"
5886,kux,Kukatja,Nambulatji ; Panara; Pardoo; Peedona; Peedong; Pidung; Pidunga; Wanaeka; Wangatjunga; Wangatunga; Wangkadjungga; Wangkatjunga; Wangkatunga; Wangu; Wankutjunga; Bedengo; Bidong; Bidungo; Boonara; Bunara; Gogada; Gogadja; Gogoda; Gugada; Gugadja; Gugudja; Ilbaridja; Julbaritja; Julbre; Kokatja; Kukaja; Ku-kuruba; Manggai; Nambulatji; Kukacha; Luritja; Luritcha; Loritja; Loritcha; Lurritji; Aluridja; Loorudgie; Loorudgee; Juluridja; Maduntara; Maiulatara; Jumu;,"Vulnerable (100 percent certain, based on the evidence available)","1,000",Pama-Nyungan; Wati,,,,Australia;,Australia,"-20.242549,127.534736"
3240,xmq,Kuku-Mangk,Kugu-Mangk;,"Critically Endangered (20 percent certain, based on the evidence available)",1,Pama-Nyungan; Paman,,"Note on Australian languages with no known speakers: For some languages, we haven't been able to confirm speaker numbers. In other cases, there isn't anyone who has grown up speaking the language, but there are still people who identify with the language, and who are working to revitalize their languages. We've chosen to include these languages in the Catalogue for this reason.",,Australia;,Australia,"-14.464675,142.400131"
3241,xmp,Kuku-Mu'inh,Kugu-Mu'inh;,"Critically Endangered (20 percent certain, based on the evidence available)",7,Pama-Nyungan; Paman,,"Note on Australian languages with no known speakers: For some languages, we haven't been able to confirm speaker numbers. In other cases, there isn't anyone who has grown up speaking the language, but there are still people who identify with the language, and who are working to revitalize their languages. We've chosen to include these languages in the Catalogue for this reason.",,Australia;,Australia,"-14.574539,141.631086"
3243,xmh,Kuku-Muminh,Kugu-Muminh; Wik Muminh; Wik-Mumin; Kugu; Gugu Muminh; Kugu-Mumihn;,"Critically Endangered (100 percent certain, based on the evidence available)",<31,Pama-Nyungan; Paman,,,,Australia;,Australia,"-14.305372,142.273786"
3436,ugb,Kuku-Ugbanh,Kugu-Ugbanh;,"Critically Endangered (20 percent certain, based on the evidence available)",6,Pama-Nyungan; Paman,,"Note on Australian languages with no known speakers: For some languages, we haven't been able to confirm speaker numbers. In other cases, there isn't anyone who has grown up speaking the language, but there are still people who identify with the language, and who are working to revitalize their languages. We've chosen to include these languages in the Catalogue for this reason.",,Australia;,Australia,"-14.431717,141.713483"
3404,uwa,Kuku-Uwanh,Kugu-Uwanh; Kugu Nganhcara,"Severely Endangered (100 percent certain, based on the evidence available)",<40,Pama-Nyungan; Paman,,,,Australia;,Australia,"-14.261428,142.757186"
4250,gvn,Kuku-Yalanji,Guguyalanji; Koko-Yalanji; Kuku-Yalangi; Gugu-Yalandyi; Booroorar; Cangoora; Chokonara; Cuegudira; Djiling; Gugu-Jalandji; Gugu-Yalandji; Gugu-Yalanji; Gumbo; Gumbu; Jal:a; Jelanji Jiling; Juliacara; Junkara; Kokalungie; Koko Yerlandji; Koko-yalanji; Kuku Yalandji; Kokoyellanji; Koko-Yerlandji; Kokoyerlantji; Kokolerlantchi; Gugu Yalandyi; Koko Jelandji; Koko Walandja; Koko-Katji;Kuku Yalanji,"Endangered (20 percent certain, based on the evidence available)",700,Pama-Nyungan; Yalandyic,Kuku-Biraji; Kuku-Nyungkul;,,,Australia;,Australia,"-16.118117,145.047836"
3340,wlg,Kunbarlang,Gunbalang; Walang; Warlang; Gungalang; Gunbarlang;,"Severely Endangered (100 percent certain, based on the evidence available)",50-100,Gunwinyguan; Gunwinggic,Gungluwala; Djimbilirri; Gurrigurri;,,,Australia;,Australia,"-12.020217,133.836286"
6660,ggk,Kungarakany,Gungaragan; Gunerakan; Kangarraga; Kungarakan; Gungarakanj; Gungaragany; Kungarakayn;,Dormant (),0,Isolate,,,,Australia;,Australia,"-12.976028,130.946883"
4456,kvs,Kunggara,Koonkurri; Ungorri; Gunggara; Kunggera; Goom-Gharra;,"Critically Endangered (20 percent certain, based on the evidence available)",10,Pama-Nyungan; Paman,,,,Australia;,Australia,
6787,lku,Kungkari,Gunggari; Kuungkari; Koonkerri; Kunggari; Kungeri; Koongerri;,Dormant (),0,Pama-Nyungan; Karnic,,"Note on Australian languages with no known speakers: For some languages, we haven't been able to confirm speaker numbers. In other cases, there isn't anyone who has grown up speaking the language, but there are still people who identify with the language, and who are working to revitalize their languages. We've chosen to include these languages in the Catalogue for this reason.",,Australia;,Australia,"-24.75108713, 143.5365228"
3765,kjn,Kunjen,Guguminjen; Kukumindjen; Kun'djan; 'Kundjan; Gundjun; Koko Kuntjan; Kundjin; Kokoyan; Koonjan; Kunjin; Okundjain; Oggonjin; Koka-Koonjin; Ogh-Undyan; Ngundjan; Ogondyan; Oykangand; Kukuminjen;,"Critically Endangered (100 percent certain, based on the evidence available)",20-25,Pama-Nyungan; Paman,Ulkulu; Oykangand; Ogh Awarrangg;,,,Australia;,Australia,"-16.54391507,143.0454776"
6694,unn,Kurnai,Gunnai; Gunai; Ganai; Gaanay; Kurnay; Cunni; Gooni; Gunna; Kunnai,Awakening (),,Pama-Nyungan; Gippsland,Gunnai; Tatungalung; Brabralung; Braiakaulung; Brataulung; Krauatungulung; Bidawal;,"Note on Australian languages with no known speakers: For some languages, we haven't been able to confirm speaker numbers. In other cases, there isn't anyone who has grown up speaking the language, but there are still people who identify with the language, and who are working to revitalize their languages. We've chosen to include these languages in the Catalogue for this reason.",,Australia;,Australia,"-37.62635582,147.8838803"
3396,vku,Kurrama,Gurama; Jana:ri; Jawunmara; Karama; Kerama; Korama; Kurama; Karima; Karlamay; Kurama-Jindjibandi;,"Critically Endangered (20 percent certain, based on the evidence available)",<10,Pama-Nyungan; Ngayarta,,,,Australia;,Australia,"-22.86592473,116.6221125"
4201,gdj,Kurtjar,Kurtjjar;  Kurrtyar; Gurdyar; Gunggara; Kuritjari; Kutjar; Koonkurri; Ungorri; Gilbert River tribe;Gurdjar;Ikarranggal;,"Critically Endangered (80 percent certain, based on the evidence available)",1-Feb,Pama-Nyungan; Paman,,,,Australia;,Australia,"-17.31160269,141.6480703"
3222,xut,Kuthant,Gudhand; Gudanda; Gudhanda; Karundi; Karunti; Kurandi; Ka-rantee; Karrandi; Karrandee; Gar-und-yih; Gooran; Kotanda; Kutanda; Goothanto;,"Critically Endangered (20 percent certain, based on the evidence available)",3,Pama-Nyungan; Paman,,,,Australia;,Australia,"-17.62807482,140.8636671"
2573,thd,Kuuk Thaayorre, Thayore; Thaayorre;  Taiol; Thaayorre; Tayore; Koko-Taiyor; Da:jor; Koko-Daiyuri; Kokkotaijari; Kokotaiyari; Gugujak; Daiyuri; Taiol;  Kuuk Thayorre; Koko Daiyuri; Koko Taiyor; Kuuk Thaayoore; Thaayore; Thayorre; Taior; Gugudayor; Kuktayor; Kukudayore; Behran;  Thaayorr; Koko Thayorr;  Thayore;  Ku-k Thayori;  Dha:yore; Ku·k Thayori;Kuuk-Thaayorre;,"Endangered (20 percent certain, based on the evidence available)",150,Pama-Nyungan; Paman,,,,Australia;,Australia,"-14.818,141.847"
10761,uky,Kuuk-Yak,Kuuk Yak; Koko Yak; Kuku Yak,Dormant (),No known L1 speakers. ,Pama-Nyungan; Paman,,,,Australia;,Australia,"-14.876415, 141.729616"
3785,kuy,Kuuku-Ya'u,Ya'o; Koko-Ja'o; Kokoyao; Bagadji; Pakadji; Gugu Yau; Yao; Koko Ya':o; Koka-yao; Makadama; Kuuku Ya'u; Kuku-Ya'u,"Severely Endangered (100 percent certain, based on the evidence available)",<100,Pama-Nyungan; Paman,,,,Australia;,Australia,"-12.610572, 143.136956"
3329,woa,Kuwema,Tyaraity; Dyeraidy; Daktjerat; Tjerait; Djeradj; Djerag; Tyeraity; Djeraity; Djerait; Cherites; Sherait; Tjiras; Daktyeraty; Daktyerat; Djeraidj; Scherits; Cherait; Cherite; Dek Tjerratj; Dek Tjirratj; Djiratj; Guwe; Guwema; Jeerite; Nguluk Angguwe; Paperbark natives; Ponga-ponga; Tjerratj;,"Severely Endangered (20 percent certain, based on the evidence available)",10,Northern Daly,,,,Australia;,Australia,"-12.481775,130.670058"
6664,gvy,Kuyani,Guyani; Kijani; Kwiani; Gujani; Kujani; Kuyanni; Kwiana; Kooyiannie; Cooyiannie; Kooyeeunna; Kooteeuna; Koonarie; Owinia; Kooteeunna; Nganitjidi; Ngannityiddi;,Dormant (),0?,Pama-Nyungan; Thura-Yura,,"Note on Australian languages with no known speakers: For some languages, we haven't been able to confirm speaker numbers. In other cases, there isn't anyone who has grown up speaking the language, but there are still people who identify with the language, and who are working to revitalize their languages. We've chosen to include these languages in the Catalogue for this reason.",,Australia;,Australia,"-30.50201585, 138.1018386"
5555,llj,Ladji Ladji,Latjilatji; Laitchi-Laitchi; Litchy-Litchy; Leitch-Leitchi; Latjoo-Latjoo; Lutchye-Lutchye; Latyoo-Latyoo; Litchoo-Litchoo; Laci-Laci; Laitu-Laitu; Laitu; Acaxee; Latje Latje; Latjilatji; Laitchi-Laitchi; Litchy-Litchy; Leitch-Leitchi; Latjoo-Latjoo; Lutchye-Lutchye; Latyoo-Latyoo; Litchoo-Litchoo; Laci-Laci; Laitu-Laitu; Laitu; Acaxee;,"Severely Endangered (20 percent certain, based on the evidence available)",10,Pama-Nyungan; Kulinic,,,,Australia;,Australia,
4486,lby,Lamalama,Lamulamul;  Lamu-Lamu; Mba Rumbathama; Bakanambia; Barum Bathama; Korko Lama Lama; Mba Rrumbathama; Mbarrumbathama;Lama-Lama;,"Critically Endangered (20 percent certain, based on the evidence available)",1,Pama-Nyungan; Paman,,"Note on Australian languages with no known speakers: For some languages, we haven't been able to confirm speaker numbers. In other cases, there isn't anyone who has grown up speaking the language, but there are still people who identify with the language, and who are working to revitalize their languages. We've chosen to include these languages in the Catalogue for this reason.",,Australia;,Australia,"-14.62330833,143.8556152"
3787,lbz,Lardil,Engarilla; Eugoola; Ganggalida; Iukala; Jakula; Jogula; Jokal; Jokala; Jokul; Jokula; Jokulta; Jugul; Jugulda; Jungulda; Kanggaleida; Yangarella; Yookala; Yugulda; Yukula; Yukulta; Laierdila; Ladil; Lardill; Kunana; Kuna'na; Gunana; Mornington Island tribe; Leerdil;,"Critically Endangered (100 percent certain, based on the evidence available)",<5,Tangkic,,,,Australia;,Australia,"-16.53360037,139.4069131"
4530,lrg,Larrakiya,Laragiya; Larakia; Larakiya; Gulumirrgin; Larrakia; Larrakeah; Larrakeeyah; Larrakiha; Larragea; Larrekiya; Larreekeeyah; Larikia; Larrikia; Larrikiya; Larriquia; Larragia; Larekia; Ngandalagarak; Larrekiy; Larrakeeha; Larakeeyah;  Larrak-eah; Binnimiginda; Gunmajerrumba; Marri; Larrakia;Laragia;,"Critically Endangered (80 percent certain, based on the evidence available)",6,Unclassified; Darwin Region?,,,,Australia;,Australia,"-12.70664484,130.7862123"
4515,lmc,Limilngan,Limil; Minitjja; Manadja; Minitji; Baneidja; Bani:dja; Banidja; Buneidja; Buneidya; Buneitja; Lemil; Manasi; Manidja; Manitja; Menassie; Minidja; Minitja; Minitjaa; Minityi; Minnitji; Punaka; Puneitja; Punuurlu;,"Critically Endangered (40 percent certain, based on the evidence available)",3,Limilngan,,,,Australia;,Australia,"-12.47762877,131.8581747"
6666,lnj,Linngithigh,Linngithig; Leningitij; Linngidhigh; Cabati; Ladamngid; Latangeti; Latarngit; Leiningidi; Leningiti; Lenngeti; Lenngidgh; Lingitir; Linngiti; Onnatangnit; Umngnity; Winda Winda; Laini-ngitti; Linŋit̯iγ;,Dormant (),0,Pama-Nyungan; Paman,,"Note on Australian languages with no known speakers: For some languages, we haven't been able to confirm speaker numbers. In other cases, there isn't anyone who has grown up speaking the language, but there are still people who identify with the language, and who are working to revitalize their languages. We've chosen to include these languages in the Catalogue for this reason.",,Australia;,Australia,"-12.99121804, 141.7166807"
5562,duj-lil,Liyagalawumirr,,"Severely Endangered (20 percent certain, based on the evidence available)",50,Pama-Nyungan; Yolngu,,,,Australia;,Australia,
5549,duj-liy,Liyagawumirr,,"Severely Endangered (20 percent certain, based on the evidence available)",50,Pama-Nyungan; Yolngu,,,,Australia;,Australia,
6788,axl,Lower Southern Aranda,Aldolanga; Aldolinga; Alitera; Aranda; Aranta; Arinta; Arranda; Arrinda; Arrundta; Arrunta; Arunda; Arunndta; Arunta; Arunta Bu; Arunta Ulpma; Eastern Aranda; Lower Aranda; Southern Aranda; Western Aranda,Dormant (),0?,Pama-Nyungan; Arandic,,,,Australia;,Australia,"-25.63325931,135.4326846"
